seq,species,y,x
JF448097,Myotis_keaysi,13.85,-90.0
JF448098,Peropteryx_macrotis,20.25,-89.48
JF448099,Phyllostomus_discolor,13.8,-90.0
JF448100,Phyllostomus_discolor,13.8,-90.0
JF448101,Phyllostomus_discolor,6.5,-58.22
JF448102,Phyllostomus_elongatus,5.38,-57.37
JF448103,Phyllostomus_elongatus,5.38,-57.37
JF448104,Phyllostomus_elongatus,-0.68,-76.43
JF448105,Phyllostomus_hastatus,5.33,-57.33
JF448106,Phyllostomus_hastatus,4.95,-55.18
JF448107,Phyllostomus_hastatus,6.05,-67.42
JF448108,Phyllostomus_hastatus,6.05,-67.42
JF448109,Phyllostomus_hastatus,-0.68,-76.4
JF448110,Platyrrhinus_aurarius,5.25,-59.61
JF448111,Platyrrhinus_aurarius,5.33,-59.92
JF448112,Platyrrhinus_helleri,13.85,-90.0
JF448113,Platyrrhinus_helleri,4.48,-57.04
JF448114,Platyrrhinus_infuscus,-0.8,-76.4
JF448115,Platyrrhinus_infuscus,-0.68,-76.43
JF448121,Rhinophylla_fischerae,-0.65,-76.45
JF448122,Rhinophylla_pumilio,5.8,-61.1
JF448123,Rhinophylla_pumilio,6.48,-58.58
JF448124,Rhinophylla_pumilio,5.03,-58.63
JF448125,Rhinophylla_pumilio,6.5,-58.22
JF448126,Saccopteryx_bilineata,18.8,-90.98
JF448127,Saccopteryx_bilineata,6.5,-58.22
JF448128,Saccopteryx_bilineata,6.5,-58.22
JF448129,Saccopteryx_bilineata,13.8,-90.0
JF448130,Saccopteryx_bilineata,7.57,-65.87
JF448131,Saccopteryx_bilineata,-0.65,-76.45
JF448135,Sturnira_magna,-0.65,-76.45
JF448136,Sturnira_tildae,5.25,-59.61
JF448137,Sturnira_tildae,5.25,-59.61
JF448138,Thyroptera_tricolor,4.95,-55.18
JF448139,Thyroptera_tricolor,4.95,-55.18
JF448140,Trachops_cirrhosus,5.31,-59.58
JF448141,Trachops_cirrhosus,5.31,-59.58
JF448144,Uroderma_bilobatum,9.1,-79.7
JF448147,Vampyressa_pusilla,-22.38,-49.67
JF448148,Vampyressa_pusilla,-22.38,-49.67
JF448149,Vampyressa_thyone,8.68,-79.93
JF448150,Vampyrodes_caraccioli,-0.83,-76.33
JF448522,Anoura_caudifer,0.9,-78.55
JF448523,Anoura_caudifer,0.9,-78.55
JF448524,Anoura_caudifer,0.9,-78.55
JF448525,Anoura_caudifer,-0.65,-76.45
JF448526,Anoura_caudifer,-0.65,-76.45
JF448527,Anoura_caudifer,-0.65,-76.45
JF448528,Anoura_caudifer,-0.65,-76.45
JF448529,Anoura_caudifer,-0.65,-76.45
JF448530,Anoura_caudifer,-0.62915,-77.83164000000001
JF448531,Anoura_caudifer,-0.63,-76.45
JF448532,Anoura_caudifer,-0.65,-76.45
JF448533,Anoura_caudifer,-0.65,-76.45
JF448534,Anoura_caudifer,-0.65,-76.46
JF448570,Artibeus_lituratus,-0.65,-76.45
JF448571,Artibeus_lituratus,-0.68,-76.43
JF448572,Artibeus_lituratus,-0.68,-76.43
JF448573,Artibeus_lituratus,-0.68,-76.43
JF448574,Artibeus_lituratus,-0.68,-76.43
JF448575,Artibeus_lituratus,-0.68,-76.43
JF448576,Artibeus_lituratus,-0.68,-76.43
JF448577,Artibeus_lituratus,-0.68,-76.43
JF448578,Artibeus_lituratus,-0.68,-76.43
JF448579,Artibeus_lituratus,-0.68,-76.43
JF448580,Artibeus_lituratus,-0.68,-76.43
JF448581,Artibeus_lituratus,-0.65,-76.45
JF448582,Artibeus_lituratus,-0.65,-76.45
JF448583,Artibeus_lituratus,-0.65,-76.45
JF448584,Artibeus_lituratus,-0.65,-76.45
JF448585,Artibeus_lituratus,-0.65,-76.45
JF448586,Artibeus_lituratus,-0.65,-76.45
JF448587,Artibeus_lituratus,-0.75,-76.77
JF448588,Artibeus_lituratus,-0.75,-76.77
JF448589,Artibeus_lituratus,-0.65,-76.45
JF448590,Artibeus_lituratus,-0.68,-76.43
JF448591,Artibeus_lituratus,-0.68,-76.43
JF448592,Artibeus_lituratus,-0.68,-76.4
JF448593,Artibeus_lituratus,-0.8,-76.4
JF448594,Artibeus_lituratus,-0.65,-76.45
JF448595,Artibeus_lituratus,-0.66,-76.45
JF448596,Artibeus_lituratus,-0.66,-76.45
JF448597,Artibeus_obscurus,-0.75,-76.77
JF448598,Artibeus_obscurus,-0.63,-76.45
JF448599,Artibeus_obscurus,-0.62,-76.47
JF448600,Artibeus_obscurus,-0.63,-76.45
JF448601,Artibeus_obscurus,-0.63,-76.45
JF448602,Artibeus_obscurus,-0.63,-76.45
JF448603,Artibeus_obscurus,-0.65,-76.45
JF448604,Artibeus_obscurus,-0.83,-76.35
JF448605,Artibeus_obscurus,-0.65,-76.45
JF448606,Artibeus_obscurus,-0.65,-76.45
JF448607,Artibeus_obscurus,-0.83,-76.35
JF448608,Artibeus_obscurus,-0.83,-76.35
JF448609,Artibeus_obscurus,-0.65,-76.45
JF448610,Artibeus_obscurus,-0.65,-76.45
JF448611,Artibeus_obscurus,-0.83,-76.35
JF448612,Artibeus_obscurus,-0.65,-76.45
JF448613,Artibeus_obscurus,-0.68,-76.43
JF448614,Artibeus_obscurus,-0.62915,-77.83164000000001
JF448615,Artibeus_obscurus,-0.65,-76.45
JF448616,Artibeus_obscurus,-0.83,-76.33
JF448617,Artibeus_obscurus,-0.68,-76.43
JF448618,Artibeus_obscurus,-0.83,-76.33
JF448619,Artibeus_obscurus,-0.83,-76.33
JF448620,Artibeus_obscurus,-0.68,-76.43
JF448621,Artibeus_obscurus,-0.62915,-77.83164000000001
JF448622,Artibeus_obscurus,-0.83,-76.33
JF448623,Artibeus_obscurus,-0.65,-76.45
JF448624,Artibeus_obscurus,-0.83,-76.33
JF448625,Artibeus_obscurus,-0.65,-76.45
JF448626,Artibeus_obscurus,-0.65,-76.45
JF448627,Artibeus_obscurus,-0.83,-76.33
JF448628,Artibeus_obscurus,-0.65,-76.45
JF448629,Artibeus_obscurus,-0.65,-76.45
JF448630,Artibeus_obscurus,-0.65,-76.45
JF448631,Artibeus_obscurus,-0.75,-76.77
JF448632,Artibeus_obscurus,-0.68,-76.43
JF448633,Artibeus_obscurus,-0.63,-76.45
JF448634,Artibeus_obscurus,-0.68,-76.4
JF448635,Artibeus_obscurus,-0.68,-76.43
JF448636,Artibeus_obscurus,-0.65,-76.45
JF448637,Artibeus_obscurus,-0.78,-76.43
JF448638,Artibeus_obscurus,-0.68,-76.43
JF448639,Artibeus_obscurus,-0.62915,-77.83164000000001
JF448640,Artibeus_obscurus,-0.66,-76.45
JF448641,Artibeus_planirostris,-0.68,-76.43
JF448642,Artibeus_planirostris,-0.68,-76.43
JF448643,Artibeus_planirostris,-0.68,-76.43
JF448644,Artibeus_planirostris,-0.68,-76.43
JF448645,Artibeus_planirostris,-0.68,-76.43
JF448646,Artibeus_planirostris,-0.65,-76.45
JF448647,Artibeus_planirostris,-0.8,-76.4
JF448648,Artibeus_planirostris,-0.62915,-77.83164000000001
JF448649,Artibeus_planirostris,-0.8,-76.4
JF448650,Artibeus_planirostris,-0.83,-76.35
JF448651,Artibeus_planirostris,-0.65,-76.45
JF448652,Artibeus_planirostris,-0.8,-76.4
JF448653,Artibeus_planirostris,-0.65,-76.45
JF448654,Artibeus_planirostris,-0.65,-76.45
JF448655,Artibeus_planirostris,-0.65,-76.45
JF448656,Artibeus_planirostris,-0.62915,-77.83164000000001
JF448657,Artibeus_planirostris,-0.8,-76.4
JF448658,Artibeus_planirostris,-0.65,-76.45
JF448659,Artibeus_planirostris,-0.65,-76.45
JF448660,Artibeus_planirostris,-0.8,-76.4
JF448661,Artibeus_planirostris,-0.63,-76.45
JF448662,Artibeus_planirostris,-0.63,-76.45
JF448663,Artibeus_planirostris,-0.62915,-77.83164000000001
JF448664,Artibeus_planirostris,-0.8,-76.4
JF448665,Artibeus_planirostris,-0.62915,-77.83164000000001
JF448666,Artibeus_planirostris,-0.65,-76.45
JF448667,Artibeus_planirostris,-0.62915,-77.83164000000001
JF448668,Artibeus_planirostris,-0.65,-76.45
JF448669,Artibeus_planirostris,-0.8,-76.4
JF448670,Artibeus_planirostris,-0.63,-76.45
JF448671,Artibeus_planirostris,-0.75,-76.77
JF448672,Artibeus_planirostris,-0.65,-76.45
JF448673,Artibeus_planirostris,-0.63,-76.45
JF448674,Artibeus_planirostris,-0.83,-76.35
JF448675,Artibeus_planirostris,-0.65,-76.45
JF448676,Artibeus_planirostris,-0.75,-76.77
JF448677,Artibeus_planirostris,-0.78,-76.43
JF448678,Artibeus_planirostris,-0.62,-76.47
JF448679,Artibeus_planirostris,-0.62,-76.47
JF448680,Artibeus_planirostris,-0.62915,-77.83164000000001
JF448681,Artibeus_planirostris,-0.82,-76.4
JF448691,Carollia_brevicauda,-0.83,-76.35
JF448692,Carollia_brevicauda,0.9,-78.55
JF448693,Carollia_brevicauda,0.9,-78.55
JF448694,Carollia_brevicauda,0.9,-78.55
JF448695,Carollia_brevicauda,-0.63,-76.45
JF448696,Carollia_brevicauda,-0.65,-76.45
JF448697,Carollia_brevicauda,-0.65,-76.45
JF448698,Carollia_brevicauda,-0.65,-76.45
JF448699,Carollia_brevicauda,-0.65,-76.45
JF448700,Carollia_brevicauda,-0.65,-76.45
JF448701,Carollia_brevicauda,-0.63,-76.45
JF448702,Carollia_brevicauda,-0.65,-76.45
JF448703,Carollia_brevicauda,-0.65,-76.45
JF448704,Carollia_brevicauda,-0.65,-76.45
JF448705,Carollia_brevicauda,-0.65,-76.45
JF448706,Carollia_brevicauda,-0.65,-76.45
JF448707,Carollia_brevicauda,-0.65,-76.45
JF448708,Carollia_brevicauda,-0.8,-76.4
JF448709,Carollia_brevicauda,-0.68,-76.43
JF448710,Carollia_brevicauda,-0.68,-76.43
JF448711,Carollia_brevicauda,-0.65,-76.45
JF448712,Carollia_brevicauda,-0.65,-76.45
JF448713,Carollia_brevicauda,-0.83,-76.35
JF448714,Carollia_brevicauda,-0.65,-76.45
JF448715,Carollia_brevicauda,-0.75,-76.77
JF448716,Carollia_brevicauda,-0.68,-76.43
JF448717,Carollia_brevicauda,-0.65,-76.45
JF448718,Carollia_brevicauda,-0.62915,-77.83164000000001
JF448719,Carollia_brevicauda,-0.62915,-77.83164000000001
JF448720,Carollia_brevicauda,-0.8,-76.4
JF448721,Carollia_brevicauda,-0.65,-76.45
JF448722,Carollia_brevicauda,-0.68,-76.43
JF448723,Carollia_brevicauda,-0.68,-76.43
JF448724,Carollia_brevicauda,-0.83,-76.35
JF448725,Carollia_brevicauda,-0.83,-76.35
JF448726,Carollia_brevicauda,-0.83,-76.35
JF448727,Carollia_brevicauda,-0.65,-76.45
JF448728,Carollia_brevicauda,-0.75,-76.77
JF448729,Carollia_brevicauda,-0.65,-76.45
JF448730,Carollia_brevicauda,-0.66,-76.45
JF448731,Carollia_brevicauda,-0.62915,-77.83164000000001
JF448732,Carollia_brevicauda,-0.65,-76.45
JF448733,Carollia_brevicauda,-0.68,-76.43
JF448734,Carollia_castanea,0.9,-78.55
JF448735,Carollia_castanea,0.9,-78.55
JF448736,Carollia_castanea,0.9,-78.55
JF448737,Carollia_castanea,0.9,-78.55
JF448738,Carollia_castanea,0.9,-78.55
JF448739,Carollia_castanea,-0.65,-76.45
JF448740,Carollia_castanea,-0.65,-76.45
JF448741,Carollia_castanea,-0.65,-76.45
JF448742,Carollia_castanea,-0.68,-76.43
JF448743,Carollia_castanea,-0.63,-76.45
JF448744,Carollia_castanea,-0.68,-76.43
JF448745,Carollia_castanea,-0.63,-76.45
JF448746,Carollia_castanea,-0.8,-76.4
JF448747,Carollia_castanea,-0.8,-76.4
JF448748,Carollia_castanea,-0.63,-76.45
JF448749,Carollia_castanea,-0.65,-76.45
JF448750,Carollia_castanea,-0.78,-76.43
JF448751,Carollia_castanea,-0.65,-76.45
JF448752,Carollia_castanea,-0.62915,-77.83164000000001
JF448753,Carollia_castanea,-0.63,-76.47
JF448754,Carollia_castanea,-0.62915,-77.83164000000001
JF448755,Carollia_castanea,-0.83,-76.35
JF448756,Carollia_castanea,-0.63,-76.45
JF448757,Carollia_castanea,-0.63,-76.45
JF448758,Carollia_castanea,-0.68,-76.43
JF448759,Carollia_castanea,-0.63,-76.45
JF448760,Carollia_castanea,-0.83,-76.35
JF448761,Carollia_castanea,-0.98,-76.22
JF448762,Carollia_castanea,-0.68,-76.43
JF448763,Carollia_castanea,-0.67,-76.47
JF448764,Carollia_castanea,-0.63,-76.45
JF448765,Carollia_castanea,-0.65,-76.45
JF448766,Carollia_castanea,0.9,-78.55
JF448767,Carollia_castanea,-0.98,-76.22
JF448768,Carollia_castanea,-0.63,-76.45
JF448769,Carollia_castanea,-0.65,-76.45
JF448770,Carollia_castanea,-0.63,-76.45
JF448771,Carollia_castanea,-0.63,-76.45
JF448772,Carollia_castanea,-0.8,-76.4
JF448773,Carollia_castanea,-0.66,-76.45
JF448774,Carollia_perspicillata,-0.65,-76.45
JF448775,Carollia_perspicillata,0.9,-78.55
JF448776,Carollia_perspicillata,0.9,-78.55
JF448777,Carollia_perspicillata,0.9,-78.55
JF448778,Carollia_perspicillata,0.9,-78.55
JF448779,Carollia_perspicillata,-0.63,-76.45
JF448780,Carollia_perspicillata,-0.68,-76.43
JF448781,Carollia_perspicillata,-0.83,-76.35
JF448782,Carollia_perspicillata,-0.65,-76.45
JF448783,Carollia_perspicillata,-0.65,-76.45
JF448784,Carollia_perspicillata,-0.65,-76.45
JF448785,Carollia_perspicillata,-0.65,-76.45
JF448786,Carollia_perspicillata,-0.65,-76.45
JF448787,Carollia_perspicillata,-0.75,-76.77
JF448788,Carollia_perspicillata,-0.83,-76.35
JF448789,Carollia_perspicillata,-0.83,-76.35
JF448790,Carollia_perspicillata,-0.62915,-77.83164000000001
JF448791,Carollia_perspicillata,-0.67,-76.4
JF448792,Carollia_perspicillata,-0.68,-76.43
JF448793,Carollia_perspicillata,-0.65,-76.45
JF448794,Carollia_perspicillata,-0.65,-76.45
JF448795,Carollia_perspicillata,-0.63,-76.45
JF448796,Carollia_perspicillata,-0.83,-76.33
JF448797,Carollia_perspicillata,-0.83,-76.33
JF448798,Carollia_perspicillata,-0.68,-76.43
JF448799,Carollia_perspicillata,-0.83,-76.35
JF448800,Carollia_perspicillata,-0.68,-76.47
JF448801,Carollia_perspicillata,-0.68,-76.43
JF448802,Carollia_perspicillata,-0.82,-76.35
JF448803,Carollia_perspicillata,-0.68,-76.43
JF448804,Carollia_perspicillata,-0.65,-76.45
JF448805,Chiroderma_trinitatum,-0.83,-76.33
JF448806,Chiroderma_trinitatum,-0.83,-76.33
JF448807,Chiroderma_trinitatum,-0.68,-76.4
JF448808,Chiroderma_trinitatum,-0.75,-76.77
JF448809,Chiroderma_trinitatum,-0.83,-76.33
JF448810,Chiroderma_trinitatum,-0.83,-76.33
JF448811,Chiroderma_trinitatum,-0.83,-76.35
JF448812,Chiroderma_trinitatum,-0.83,-76.33
JF448813,Chiroderma_trinitatum,-0.83,-76.33
JF448814,Chiroderma_villosum,-0.83,-76.33
JF448815,Chiroderma_villosum,-0.83,-76.33
JF448816,Chiroderma_villosum,-0.83,-76.33
JF448817,Chiroderma_villosum,-0.65,-76.45
JF448818,Chiroderma_villosum,-0.65,-76.45
JF448819,Chiroderma_villosum,-0.83,-76.33
JF448820,Chiroderma_villosum,-0.83,-76.33
JF448821,Chiroderma_villosum,-0.83,-76.33
JF448822,Chiroderma_villosum,-0.83,-76.33
JF448823,Chiroderma_villosum,-0.83,-76.35
JF448824,Chiroderma_villosum,-0.83,-76.35
JF448825,Chiroderma_villosum,-0.65,-76.45
JF448826,Chiroderma_villosum,-0.8,-76.4
JF448827,Chiroderma_villosum,-0.83,-76.33
JF448828,Chiroderma_villosum,-0.83,-76.33
JF448829,Chiroderma_villosum,-0.83,-76.33
JF448830,Chiroderma_villosum,-0.83,-76.35
JF448834,Cormura_brevirostris,-0.65,-76.45
JF448835,Cormura_brevirostris,-0.65,-76.45
JF448836,Cormura_brevirostris,-0.65,-76.45
JF448837,Cormura_brevirostris,-0.75,-76.77
JF448838,Cormura_brevirostris,-0.75,-76.77
JF448839,Cormura_brevirostris,-0.65,-76.45
JF448840,Cormura_brevirostris,-0.65,-76.45
JF448841,Cynomops_paranus,-0.65,-76.45
JF448842,Diphylla_ecaudata,-0.8,-76.4
JF448843,Eumops_auripendulus,-0.65,-76.45
JF448844,Eumops_hansae,-0.65,-76.45
JF448845,Eumops_maurus,-0.62915,-77.83164000000001
JF448846,Furipterus_horrens,-0.65,-76.45
JF448847,Glossophaga_soricina,-0.66,-76.45
JF448848,Glyphonycteris_daviesi,-0.68,-76.4
JF448849,Glyphonycteris_daviesi,-0.8,-76.4
JF448850,Glyphonycteris_daviesi,-0.68,-76.43
JF448851,Glyphonycteris_daviesi,-0.65,-76.45
JF448852,Lichonycteris_obscura,-0.65,-76.45
JF448853,Lichonycteris_obscura,-0.63,-76.45
JF448854,Lonchophylla_chocoana,0.9,-78.55
JF448876,Lophostoma_silvicolum,-0.68,-76.43
JF448877,Lophostoma_silvicolum,-0.68,-76.43
JF448878,Lophostoma_silvicolum,-0.68,-76.43
JF448879,Lophostoma_silvicolum,-0.78,-76.43
JF448880,Lophostoma_silvicolum,-0.63,-76.45
JF448881,Lophostoma_silvicolum,-0.68,-76.4
JF448882,Lophostoma_silvicolum,-0.83,-76.35
JF448883,Lophostoma_silvicolum,-0.68,-76.43
JF448884,Lophostoma_silvicolum,-0.8,-76.4
JF448885,Lophostoma_silvicolum,-0.65,-76.45
JF448886,Lophostoma_silvicolum,-0.62915,-77.83164000000001
JF448887,Lophostoma_silvicolum,-0.68,-76.43
JF448888,Lophostoma_silvicolum,-0.67,-76.4
JF448889,Lophostoma_silvicolum,-0.65,-76.45
JF448890,Lophostoma_silvicolum,-0.68,-76.4
JF448891,Lophostoma_silvicolum,-0.65,-76.45
JF448892,Lophostoma_silvicolum,-0.65,-76.45
JF448893,Lophostoma_silvicolum,-0.65,-76.45
JF448894,Lophostoma_silvicolum,-0.8,-76.4
JF448895,Lophostoma_silvicolum,-0.8,-76.4
JF448896,Lophostoma_silvicolum,-0.8,-76.4
JF448897,Lophostoma_silvicolum,-0.78,-76.43
JF448898,Lophostoma_silvicolum,-0.68,-76.4
JF448899,Lophostoma_silvicolum,-0.66,-76.45
JF448900,Lophostoma_silvicolum,-0.69,-76.43
JF448901,Macrophyllum_macrophyllum,-0.68,-76.43
JF448902,Macrophyllum_macrophyllum,-0.68,-76.43
JF448903,Macrophyllum_macrophyllum,-0.68,-76.47
JF448904,Macrophyllum_macrophyllum,-0.68,-76.47
JF448905,Macrophyllum_macrophyllum,-0.68,-76.47
JF448906,Mesophylla_macconnelli,-0.83,-76.33
JF448907,Mesophylla_macconnelli,-0.83,-76.35
JF448908,Mesophylla_macconnelli,-0.83,-76.35
JF448909,Mesophylla_macconnelli,-0.83,-76.33
JF448910,Mesophylla_macconnelli,-0.68,-76.43
JF448911,Mesophylla_macconnelli,-0.62,-76.47
JF448912,Mesophylla_macconnelli,-0.65,-76.45
JF448913,Mesophylla_macconnelli,-0.62915,-77.83164000000001
JF448914,Mesophylla_macconnelli,-0.68,-76.4
JF448915,Mesophylla_macconnelli,-0.65,-76.45
JF448916,Mesophylla_macconnelli,-0.65,-76.45
JF448917,Mesophylla_macconnelli,-0.65,-76.45
JF448918,Mesophylla_macconnelli,-0.75,-76.77
JF448919,Mesophylla_macconnelli,-0.83,-76.33
JF448920,Mesophylla_macconnelli,-0.65,-76.45
JF448921,Mesophylla_macconnelli,-0.68,-76.43
JF448922,Mesophylla_macconnelli,-0.68,-76.43
JF448923,Mesophylla_macconnelli,-0.65,-76.45
JF448924,Micronycteris_hirsuta,-0.63,-76.45
JF448925,Micronycteris_megalotis,-0.69,-76.43
JF448926,Micronycteris_minuta,-0.67,-76.4
JF448927,Micronycteris_minuta,-0.67,-76.4
JF448928,Micronycteris_minuta,-0.83,-76.35
JF448929,Micronycteris_minuta,-0.62,-76.47
JF448930,Micronycteris_minuta,-0.68,-76.43
JF448931,Micronycteris_minuta,-0.66,-76.45
JF448932,Gardnerycteris_crenulatum,-0.75,-76.77
JF448933,Gardnerycteris_crenulatum,0.9,-78.55
JF448934,Gardnerycteris_crenulatum,-0.65,-76.45
JF448935,Gardnerycteris_crenulatum,-0.83,-76.35
JF448936,Gardnerycteris_crenulatum,-0.83,-76.35
JF448937,Gardnerycteris_crenulatum,-0.75,-76.77
JF448938,Gardnerycteris_crenulatum,-0.75,-76.77
JF448939,Gardnerycteris_crenulatum,-0.75,-76.77
JF448940,Gardnerycteris_crenulatum,-0.83,-76.35
JF448941,Molossops_temminckii,-0.65,-76.45
JF448942,Molossops_temminckii,-0.65,-76.45
JF448943,Molossops_temminckii,-0.83,-76.35
JF448944,Molossops_temminckii,-0.65,-76.45
JF448945,Molossops_temminckii,-0.65,-76.45
JF448946,Molossus_coibensis,-0.68,-76.4
JF448947,Molossus_coibensis,-0.83,-76.35
JF448948,Molossus_coibensis,-0.68,-76.4
JF448949,Molossus_coibensis,-0.68,-76.4
JF448950,Molossus_coibensis,-0.65,-76.45
JF448951,Molossus_coibensis,-0.68,-76.38
JF448952,Molossus_molossus,-0.83,-76.35
JF448953,Molossus_molossus,-0.68,-76.4
JF448954,Molossus_molossus,-0.65,-76.45
JF448955,Molossus_molossus,-0.83,-76.35
JF448956,Molossus_molossus,-0.65,-76.45
JF448957,Molossus_molossus,-0.83,-76.35
JF448958,Molossus_molossus,-0.83,-76.35
JF448959,Molossus_molossus,-0.83,-76.35
JF448960,Molossus_molossus,-0.67,-76.47
JF448961,Molossus_molossus,-0.65,-76.45
JF448962,Molossus_molossus,-0.65,-76.45
JF448963,Molossus_molossus,-0.65,-76.45
JF448964,Molossus_molossus,-0.65,-76.45
JF448965,Molossus_molossus,-0.65,-76.45
JF448966,Molossus_molossus,-0.65,-76.45
JF448967,Molossus_molossus,-0.65,-76.45
JF448968,Molossus_molossus,-0.65,-76.45
JF448969,Molossus_molossus,-0.65,-76.45
JF448970,Molossus_molossus,-0.65,-76.45
JF448971,Molossus_molossus,-0.62915,-77.83164000000001
JF448972,Molossus_molossus,-0.62,-76.47
JF448973,Molossus_molossus,-0.62915,-77.83164000000001
JF448974,Molossus_molossus,-0.62915,-77.83164000000001
JF448975,Molossus_molossus,-0.62,-76.47
JF448976,Molossus_molossus,-0.68,-76.38
JF448977,Molossus_molossus,-0.68,-76.38
JF448978,Molossus_rufus,-0.65,-76.45
JF448979,Molossus_rufus,-0.68,-76.4
JF448980,Molossus_rufus,-0.68,-76.4
JF448981,Molossus_rufus,-0.68,-76.4
JF448982,Molossus_rufus,-0.83,-76.35
JF448983,Molossus_rufus,-0.68,-76.38
JF448984,Phylloderma_stenops,-0.68,-76.43
JF448985,Phylloderma_stenops,-0.75,-76.77
JF448986,Phylloderma_stenops,-0.75,-76.77
JF448987,Phyllostomus_elongatus,-0.68,-76.43
JF448988,Phyllostomus_elongatus,-0.68,-76.43
JF448989,Phyllostomus_elongatus,-0.68,-76.43
JF448990,Phyllostomus_elongatus,-0.68,-76.43
JF448991,Phyllostomus_elongatus,-0.83,-76.35
JF448992,Phyllostomus_elongatus,-0.65,-76.45
JF448993,Phyllostomus_elongatus,-0.65,-76.45
JF448994,Phyllostomus_elongatus,-0.8,-76.4
JF448995,Phyllostomus_elongatus,-0.62,-76.47
JF448996,Phyllostomus_elongatus,-0.65,-76.45
JF448997,Phyllostomus_elongatus,-0.63,-76.45
JF448998,Phyllostomus_elongatus,-0.68,-76.43
JF448999,Phyllostomus_elongatus,-0.83,-76.35
JF449000,Phyllostomus_elongatus,-0.66,-76.45
JF449001,Phyllostomus_elongatus,-0.66,-76.45
JF449002,Phyllostomus_elongatus,-0.65,-76.45
JF449003,Phyllostomus_elongatus,-0.65,-76.45
JF449004,Phyllostomus_elongatus,-0.78,-76.43
JF449005,Phyllostomus_elongatus,-0.78,-76.43
JF449006,Phyllostomus_elongatus,-0.78,-76.43
JF449007,Phyllostomus_elongatus,-0.83,-76.35
JF449008,Phyllostomus_elongatus,-0.68,-76.43
JF449009,Phyllostomus_elongatus,-0.62915,-77.83164000000001
JF449010,Phyllostomus_elongatus,-0.65,-76.45
JF449011,Phyllostomus_elongatus,-0.98,-76.22
JF449012,Phyllostomus_elongatus,-0.63,-76.45
JF449013,Phyllostomus_elongatus,-0.65,-76.45
JF449014,Phyllostomus_elongatus,-0.8,-76.4
JF449015,Phyllostomus_elongatus,-0.75,-76.77
JF449016,Phyllostomus_elongatus,-0.75,-76.77
JF449017,Phyllostomus_elongatus,-0.68,-76.43
JF449018,Phyllostomus_elongatus,-0.68,-76.43
JF449019,Phyllostomus_hastatus,-0.62915,-77.83164000000001
JF449020,Phyllostomus_hastatus,-0.68,-76.4
JF449021,Phyllostomus_hastatus,-0.68,-76.4
JF449022,Phyllostomus_hastatus,-0.62,-76.47
JF449023,Phyllostomus_hastatus,-0.65,-76.45
JF449024,Phyllostomus_hastatus,-0.62915,-77.83164000000001
JF449025,Phyllostomus_hastatus,-0.65,-76.45
JF449026,Phyllostomus_hastatus,-0.8,-76.4
JF449027,Phyllostomus_hastatus,-0.63,-76.45
JF449028,Phyllostomus_hastatus,-0.83,-76.35
JF449029,Phyllostomus_hastatus,-0.65,-76.45
JF449030,Phyllostomus_hastatus,-0.62915,-77.83164000000001
JF449031,Phyllostomus_hastatus,-0.62915,-77.83164000000001
JF449032,Phyllostomus_hastatus,-0.83,-76.33
JF449033,Phyllostomus_hastatus,-0.83,-76.33
JF449034,Phyllostomus_hastatus,-0.83,-76.35
JF449035,Phyllostomus_hastatus,-0.83,-76.35
JF449036,Phyllostomus_hastatus,-0.65,-76.45
JF449037,Phyllostomus_hastatus,-0.66,-76.45
JF449038,Platyrrhinus_helleri,-0.66,-76.45
JF449039,Platyrrhinus_helleri,-0.82,-76.4
JF449040,Platyrrhinus_infuscus,-0.83,-76.33
JF449041,Platyrrhinus_infuscus,-0.65,-76.45
JF449042,Platyrrhinus_infuscus,-0.65,-76.45
JF449043,Platyrrhinus_infuscus,-0.8,-76.4
JF449044,Platyrrhinus_infuscus,-0.8,-76.4
JF449045,Platyrrhinus_infuscus,-0.8,-76.4
JF449046,Platyrrhinus_infuscus,-0.62915,-77.83164000000001
JF449047,Platyrrhinus_infuscus,-0.8,-76.4
JF449048,Platyrrhinus_infuscus,-0.8,-76.4
JF449049,Platyrrhinus_infuscus,-0.8,-76.4
JF449050,Platyrrhinus_infuscus,-0.8,-76.4
JF449051,Platyrrhinus_infuscus,-0.68,-76.4
JF449052,Platyrrhinus_infuscus,-0.8,-76.4
JF449053,Platyrrhinus_infuscus,-0.8,-76.4
JF449054,Platyrrhinus_infuscus,-0.8,-76.4
JF449055,Platyrrhinus_infuscus,-0.8,-76.4
JF449056,Platyrrhinus_infuscus,-0.75,-76.77
JF449057,Platyrrhinus_infuscus,-0.62,-76.47
JF449058,Platyrrhinus_infuscus,-0.65,-76.45
JF449059,Platyrrhinus_infuscus,-0.8,-76.4
JF449060,Platyrrhinus_infuscus,-0.65,-76.45
JF449061,Platyrrhinus_infuscus,-0.83,-76.35
JF449062,Platyrrhinus_infuscus,-0.83,-76.33
JF449063,Platyrrhinus_infuscus,-0.8,-76.4
JF449064,Platyrrhinus_infuscus,-0.68,-76.43
